n	cost	search-status	sequence
1754	13	upper-bound	[<< 1, +1, << 2, +1, << 1, +1, << 2, +1, << 1, +1, << 2, +1, << 1]
1755	14	upper-bound	[<< 1, +1, << 2, +1, << 1, +1, << 2, +1, << 1, +1, << 2, +1, << 1, +1]
1756	7	upper-bound	[<< 3, -1, << 3, -1, << 3, -1, << 2]
1757	8	upper-bound	[<< 3, -1, << 3, -1, << 3, -1, << 2, +1]
1758	7	upper-bound	[<< 3, -1, << 3, -1, << 4, -1, << 1]
1759	6	upper-bound	[<< 3, -1, << 3, -1, << 5, -1]
1760	5	upper-bound	[<< 3, -1, << 3, -1, << 5]
1761	6	upper-bound	[<< 3, -1, << 3, -1, << 5, +1]
1762	7	upper-bound	[<< 3, -1, << 3, -1, << 4, +1, << 1]
1763	8	upper-bound	[<< 3, -1, << 3, -1, << 4, +1, << 1, +1]
1764	7	upper-bound	[<< 3, -1, << 3, -1, << 3, +1, << 2]
1765	8	upper-bound	[<< 3, -1, << 3, -1, << 3, +1, << 2, +1]
1766	9	upper-bound	[<< 3, -1, << 3, -1, << 3, +1, << 1, +1, << 1]
1767	8	upper-bound	[<< 3, -1, << 3, -1, << 2, +1, << 3, -1]
1768	7	upper-bound	[<< 3, -1, << 3, -1, << 2, +1, << 3]
1769	8	upper-bound	[<< 3, -1, << 3, -1, << 2, +1, << 3, +1]
1770	9	upper-bound	[<< 3, -1, << 3, -1, << 2, +1, << 2, +1, << 1]
1771	10	upper-bound	[<< 3, -1, << 3, -1, << 2, +1, << 2, +1, << 1, +1]
1772	9	upper-bound	[<< 3, -1, << 3, -1, << 2, +1, << 1, +1, << 2]
1773	10	upper-bound	[<< 3, -1, << 3, -1, << 2, +1, << 1, +1, << 2, +1]
1774	7	upper-bound	[<< 3, -1, << 4, -1, << 3, -1, << 1]
1775	6	upper-bound	[<< 3, -1, << 4, -1, << 4, -1]
1776	5	upper-bound	[<< 3, -1, << 4, -1, << 4]
1777	6	upper-bound	[<< 3, -1, << 4, -1, << 4, +1]
1778	7	upper-bound	[<< 3, -1, << 4, -1, << 3, +1, << 1]
1779	8	upper-bound	[<< 3, -1, << 4, -1, << 3, +1, << 1, +1]
1780	7	upper-bound	[<< 3, -1, << 4, -1, << 2, +1, << 2]
1781	8	upper-bound	[<< 3, -1, << 4, -1, << 2, +1, << 2, +1]
1782	9	upper-bound	[<< 3, -1, << 4, -1, << 2, +1, << 1, +1, << 1]
1783	6	upper-bound	[<< 3, -1, << 5, -1, << 3, -1]
1784	5	upper-bound	[<< 3, -1, << 5, -1, << 3]
1785	6	upper-bound	[<< 3, -1, << 5, -1, << 3, +1]
1786	7	upper-bound	[<< 3, -1, << 5, -1, << 2, +1, << 1]
1787	8	upper-bound	[<< 3, -1, << 5, -1, << 2, +1, << 1, +1]
1788	5	upper-bound	[<< 3, -1, << 6, -1, << 2]
1789	6	upper-bound	[<< 3, -1, << 6, -1, << 2, +1]
1790	5	upper-bound	[<< 3, -1, << 7, -1, << 1]
1791	4	upper-bound	[<< 3, -1, << 8, -1]
1792	3	upper-bound	[<< 3, -1, << 8]
1793	4	upper-bound	[<< 3, -1, << 8, +1]
1794	5	upper-bound	[<< 3, -1, << 7, +1, << 1]
1795	6	upper-bound	[<< 3, -1, << 7, +1, << 1, +1]
1796	5	upper-bound	[<< 3, -1, << 6, +1, << 2]
1797	6	upper-bound	[<< 3, -1, << 6, +1, << 2, +1]
1798	7	upper-bound	[<< 3, -1, << 6, +1, << 1, +1, << 1]
1799	6	upper-bound	[<< 3, -1, << 5, +1, << 3, -1]
1800	5	upper-bound	[<< 3, -1, << 5, +1, << 3]
1801	6	upper-bound	[<< 3, -1, << 5, +1, << 3, +1]
1802	7	upper-bound	[<< 3, -1, << 5, +1, << 2, +1, << 1]
1803	8	upper-bound	[<< 3, -1, << 5, +1, << 2, +1, << 1, +1]
1804	7	upper-bound	[<< 3, -1, << 5, +1, << 1, +1, << 2]
1805	8	upper-bound	[<< 3, -1, << 5, +1, << 1, +1, << 2, +1]
1806	7	upper-bound	[<< 3, -1, << 4, +1, << 3, -1, << 1]
1807	6	upper-bound	[<< 3, -1, << 4, +1, << 4, -1]
1808	5	upper-bound	[<< 3, -1, << 4, +1, << 4]
1809	6	upper-bound	[<< 3, -1, << 4, +1, << 4, +1]
1810	7	upper-bound	[<< 3, -1, << 4, +1, << 3, +1, << 1]
1811	8	upper-bound	[<< 3, -1, << 4, +1, << 3, +1, << 1, +1]
1812	7	upper-bound	[<< 3, -1, << 4, +1, << 2, +1, << 2]
1813	8	upper-bound	[<< 3, -1, << 4, +1, << 2, +1, << 2, +1]
1814	9	upper-bound	[<< 3, -1, << 4, +1, << 2, +1, << 1, +1, << 1]
1815	8	upper-bound	[<< 3, -1, << 4, +1, << 1, +1, << 3, -1]
1816	7	upper-bound	[<< 3, -1, << 4, +1, << 1, +1, << 3]
1817	8	upper-bound	[<< 3, -1, << 4, +1, << 1, +1, << 3, +1]
1818	9	upper-bound	[<< 3, -1, << 4, +1, << 1, +1, << 2, +1, << 1]
1819	10	upper-bound	[<< 3, -1, << 4, +1, << 1, +1, << 2, +1, << 1, +1]
1820	7	upper-bound	[<< 3, -1, << 3, +1, << 3, -1, << 2]
1821	8	upper-bound	[<< 3, -1, << 3, +1, << 3, -1, << 2, +1]
1822	7	upper-bound	[<< 3, -1, << 3, +1, << 4, -1, << 1]
1823	6	upper-bound	[<< 3, -1, << 3, +1, << 5, -1]
1824	5	upper-bound	[<< 3, -1, << 3, +1, << 5]
1825	6	upper-bound	[<< 3, -1, << 3, +1, << 5, +1]
1826	7	upper-bound	[<< 3, -1, << 3, +1, << 4, +1, << 1]
1827	8	upper-bound	[<< 3, -1, << 3, +1, << 4, +1, << 1, +1]
1828	7	upper-bound	[<< 3, -1, << 3, +1, << 3, +1, << 2]
1829	8	upper-bound	[<< 3, -1, << 3, +1, << 3, +1, << 2, +1]
1830	9	upper-bound	[<< 3, -1, << 3, +1, << 3, +1, << 1, +1, << 1]
1831	8	upper-bound	[<< 3, -1, << 3, +1, << 2, +1, << 3, -1]
1832	7	upper-bound	[<< 3, -1, << 3, +1, << 2, +1, << 3]
1833	8	upper-bound	[<< 3, -1, << 3, +1, << 2, +1, << 3, +1]
1834	9	upper-bound	[<< 3, -1, << 3, +1, << 2, +1, << 2, +1, << 1]
1835	10	upper-bound	[<< 3, -1, << 3, +1, << 2, +1, << 2, +1, << 1, +1]
1836	9	upper-bound	[<< 3, -1, << 3, +1, << 2, +1, << 1, +1, << 2]
1837	10	upper-bound	[<< 3, -1, << 3, +1, << 2, +1, << 1, +1, << 2, +1]
1838	9	upper-bound	[<< 3, -1, << 3, +1, << 1, +1, << 3, -1, << 1]
1839	8	upper-bound	[<< 3, -1, << 3, +1, << 1, +1, << 4, -1]
1840	7	upper-bound	[<< 3, -1, << 3, +1, << 1, +1, << 4]
1841	8	upper-bound	[<< 3, -1, << 3, +1, << 1, +1, << 4, +1]
1842	9	upper-bound	[<< 3, -1, << 3, +1, << 1, +1, << 3, +1, << 1]
1843	10	upper-bound	[<< 3, -1, << 3, +1, << 1, +1, << 3, +1, << 1, +1]
1844	9	upper-bound	[<< 3, -1, << 3, +1, << 1, +1, << 2, +1, << 2]
1845	10	upper-bound	[<< 3, -1, << 3, +1, << 1, +1, << 2, +1, << 2, +1]
1846	11	upper-bound	[<< 3, -1, << 3, +1, << 1, +1, << 2, +1, << 1, +1, << 1]
1847	8	upper-bound	[<< 3, -1, << 2, +1, << 3, -1, << 3, -1]
1848	7	upper-bound	[<< 3, -1, << 2, +1, << 3, -1, << 3]
1849	8	upper-bound	[<< 3, -1, << 2, +1, << 3, -1, << 3, +1]
1850	9	upper-bound	[<< 3, -1, << 2, +1, << 3, -1, << 2, +1, << 1]
1851	10	upper-bound	[<< 3, -1, << 2, +1, << 3, -1, << 2, +1, << 1, +1]
1852	7	upper-bound	[<< 3, -1, << 2, +1, << 4, -1, << 2]
1853	8	upper-bound	[<< 3, -1, << 2, +1, << 4, -1, << 2, +1]
1854	7	upper-bound	[<< 3, -1, << 2, +1, << 5, -1, << 1]
1855	6	upper-bound	[<< 3, -1, << 2, +1, << 6, -1]
1856	5	upper-bound	[<< 3, -1, << 2, +1, << 6]
1857	6	upper-bound	[<< 3, -1, << 2, +1, << 6, +1]
1858	7	upper-bound	[<< 3, -1, << 2, +1, << 5, +1, << 1]
1859	8	upper-bound	[<< 3, -1, << 2, +1, << 5, +1, << 1, +1]
1860	7	upper-bound	[<< 3, -1, << 2, +1, << 4, +1, << 2]
1861	8	upper-bound	[<< 3, -1, << 2, +1, << 4, +1, << 2, +1]
1862	9	upper-bound	[<< 3, -1, << 2, +1, << 4, +1, << 1, +1, << 1]
1863	8	upper-bound	[<< 3, -1, << 2, +1, << 3, +1, << 3, -1]
1864	7	upper-bound	[<< 3, -1, << 2, +1, << 3, +1, << 3]
1865	8	upper-bound	[<< 3, -1, << 2, +1, << 3, +1, << 3, +1]
1866	9	upper-bound	[<< 3, -1, << 2, +1, << 3, +1, << 2, +1, << 1]
1867	10	upper-bound	[<< 3, -1, << 2, +1, << 3, +1, << 2, +1, << 1, +1]
1868	9	upper-bound	[<< 3, -1, << 2, +1, << 3, +1, << 1, +1, << 2]
1869	10	upper-bound	[<< 3, -1, << 2, +1, << 3, +1, << 1, +1, << 2, +1]
1870	9	upper-bound	[<< 3, -1, << 2, +1, << 2, +1, << 3, -1, << 1]
1871	8	upper-bound	[<< 3, -1, << 2, +1, << 2, +1, << 4, -1]
1872	7	upper-bound	[<< 3, -1, << 2, +1, << 2, +1, << 4]
1873	8	upper-bound	[<< 3, -1, << 2, +1, << 2, +1, << 4, +1]
1874	9	upper-bound	[<< 3, -1, << 2, +1, << 2, +1, << 3, +1, << 1]
1875	10	upper-bound	[<< 3, -1, << 2, +1, << 2, +1, << 3, +1, << 1, +1]
1876	9	upper-bound	[<< 3, -1, << 2, +1, << 2, +1, << 2, +1, << 2]
1877	10	upper-bound	[<< 3, -1, << 2, +1, << 2, +1, << 2, +1, << 2, +1]
1878	11	upper-bound	[<< 3, -1, << 2, +1, << 2, +1, << 2, +1, << 1, +1, << 1]
1879	10	upper-bound	[<< 3, -1, << 2, +1, << 2, +1, << 1, +1, << 3, -1]
1880	9	upper-bound	[<< 3, -1, << 2, +1, << 2, +1, << 1, +1, << 3]
1881	10	upper-bound	[<< 3, -1, << 2, +1, << 2, +1, << 1, +1, << 3, +1]
1882	11	upper-bound	[<< 3, -1, << 2, +1, << 2, +1, << 1, +1, << 2, +1, << 1]
1883	12	upper-bound	[<< 3, -1, << 2, +1, << 2, +1, << 1, +1, << 2, +1, << 1, +1]
1884	9	upper-bound	[<< 3, -1, << 2, +1, << 1, +1, << 3, -1, << 2]
1885	10	upper-bound	[<< 3, -1, << 2, +1, << 1, +1, << 3, -1, << 2, +1]
1886	9	upper-bound	[<< 3, -1, << 2, +1, << 1, +1, << 4, -1, << 1]
1887	8	upper-bound	[<< 3, -1, << 2, +1, << 1, +1, << 5, -1]
1888	7	upper-bound	[<< 3, -1, << 2, +1, << 1, +1, << 5]
1889	8	upper-bound	[<< 3, -1, << 2, +1, << 1, +1, << 5, +1]
1890	9	upper-bound	[<< 3, -1, << 2, +1, << 1, +1, << 4, +1, << 1]
1891	10	upper-bound	[<< 3, -1, << 2, +1, << 1, +1, << 4, +1, << 1, +1]
1892	9	upper-bound	[<< 3, -1, << 2, +1, << 1, +1, << 3, +1, << 2]
1893	10	upper-bound	[<< 3, -1, << 2, +1, << 1, +1, << 3, +1, << 2, +1]
1894	11	upper-bound	[<< 3, -1, << 2, +1, << 1, +1, << 3, +1, << 1, +1, << 1]
1895	10	upper-bound	[<< 3, -1, << 2, +1, << 1, +1, << 2, +1, << 3, -1]
1896	9	upper-bound	[<< 3, -1, << 2, +1, << 1, +1, << 2, +1, << 3]
1897	10	upper-bound	[<< 3, -1, << 2, +1, << 1, +1, << 2, +1, << 3, +1]
1898	11	upper-bound	[<< 3, -1, << 2, +1, << 1, +1, << 2, +1, << 2, +1, << 1]
1899	12	upper-bound	[<< 3, -1, << 2, +1, << 1, +1, << 2, +1, << 2, +1, << 1, +1]
1900	11	upper-bound	[<< 3, -1, << 2, +1, << 1, +1, << 2, +1, << 1, +1, << 2]
1901	12	upper-bound	[<< 3, -1, << 2, +1, << 1, +1, << 2, +1, << 1, +1, << 2, +1]
1902	7	upper-bound	[<< 4, -1, << 3, -1, << 3, -1, << 1]
1903	6	upper-bound	[<< 4, -1, << 3, -1, << 4, -1]
1904	5	upper-bound	[<< 4, -1, << 3, -1, << 4]
1905	6	upper-bound	[<< 4, -1, << 3, -1, << 4, +1]
1906	7	upper-bound	[<< 4, -1, << 3, -1, << 3, +1, << 1]
1907	8	upper-bound	[<< 4, -1, << 3, -1, << 3, +1, << 1, +1]
1908	7	upper-bound	[<< 4, -1, << 3, -1, << 2, +1, << 2]
1909	8	upper-bound	[<< 4, -1, << 3, -1, << 2, +1, << 2, +1]
1910	9	upper-bound	[<< 4, -1, << 3, -1, << 2, +1, << 1, +1, << 1]
1911	6	upper-bound	[<< 4, -1, << 4, -1, << 3, -1]
1912	5	upper-bound	[<< 4, -1, << 4, -1, << 3]
1913	6	upper-bound	[<< 4, -1, << 4, -1, << 3, +1]
1914	7	upper-bound	[<< 4, -1, << 4, -1, << 2, +1, << 1]
1915	8	upper-bound	[<< 4, -1, << 4, -1, << 2, +1, << 1, +1]
1916	5	upper-bound	[<< 4, -1, << 5, -1, << 2]
1917	6	upper-bound	[<< 4, -1, << 5, -1, << 2, +1]
1918	5	upper-bound	[<< 4, -1, << 6, -1, << 1]
1919	4	upper-bound	[<< 4, -1, << 7, -1]
1920	3	upper-bound	[<< 4, -1, << 7]
1921	4	upper-bound	[<< 4, -1, << 7, +1]
1922	5	upper-bound	[<< 4, -1, << 6, +1, << 1]
1923	6	upper-bound	[<< 4, -1, << 6, +1, << 1, +1]
1924	5	upper-bound	[<< 4, -1, << 5, +1, << 2]
1925	6	upper-bound	[<< 4, -1, << 5, +1, << 2, +1]
1926	7	upper-bound	[<< 4, -1, << 5, +1, << 1, +1, << 1]
1927	6	upper-bound	[<< 4, -1, << 4, +1, << 3, -1]
1928	5	upper-bound	[<< 4, -1, << 4, +1, << 3]
1929	6	upper-bound	[<< 4, -1, << 4, +1, << 3, +1]
1930	7	upper-bound	[<< 4, -1, << 4, +1, << 2, +1, << 1]
1931	8	upper-bound	[<< 4, -1, << 4, +1, << 2, +1, << 1, +1]
1932	7	upper-bound	[<< 4, -1, << 4, +1, << 1, +1, << 2]
1933	8	upper-bound	[<< 4, -1, << 4, +1, << 1, +1, << 2, +1]
1934	7	upper-bound	[<< 4, -1, << 3, +1, << 3, -1, << 1]
1935	6	upper-bound	[<< 4, -1, << 3, +1, << 4, -1]
1936	5	upper-bound	[<< 4, -1, << 3, +1, << 4]
1937	6	upper-bound	[<< 4, -1, << 3, +1, << 4, +1]
1938	7	upper-bound	[<< 4, -1, << 3, +1, << 3, +1, << 1]
1939	8	upper-bound	[<< 4, -1, << 3, +1, << 3, +1, << 1, +1]
1940	7	upper-bound	[<< 4, -1, << 3, +1, << 2, +1, << 2]
1941	8	upper-bound	[<< 4, -1, << 3, +1, << 2, +1, << 2, +1]
1942	9	upper-bound	[<< 4, -1, << 3, +1, << 2, +1, << 1, +1, << 1]
1943	8	upper-bound	[<< 4, -1, << 3, +1, << 1, +1, << 3, -1]
1944	7	upper-bound	[<< 4, -1, << 3, +1, << 1, +1, << 3]
1945	8	upper-bound	[<< 4, -1, << 3, +1, << 1, +1, << 3, +1]
1946	9	upper-bound	[<< 4, -1, << 3, +1, << 1, +1, << 2, +1, << 1]
1947	10	upper-bound	[<< 4, -1, << 3, +1, << 1, +1, << 2, +1, << 1, +1]
1948	7	upper-bound	[<< 4, -1, << 2, +1, << 3, -1, << 2]
1949	8	upper-bound	[<< 4, -1, << 2, +1, << 3, -1, << 2, +1]
1950	7	upper-bound	[<< 4, -1, << 2, +1, << 4, -1, << 1]
1951	6	upper-bound	[<< 4, -1, << 2, +1, << 5, -1]
1952	5	upper-bound	[<< 4, -1, << 2, +1, << 5]
1953	6	upper-bound	[<< 4, -1, << 2, +1, << 5, +1]
1954	7	upper-bound	[<< 4, -1, << 2, +1, << 4, +1, << 1]
1955	8	upper-bound	[<< 4, -1, << 2, +1, << 4, +1, << 1, +1]
1956	7	upper-bound	[<< 4, -1, << 2, +1, << 3, +1, << 2]
1957	8	upper-bound	[<< 4, -1, << 2, +1, << 3, +1, << 2, +1]
1958	9	upper-bound	[<< 4, -1, << 2, +1, << 3, +1, << 1, +1, << 1]
1959	8	upper-bound	[<< 4, -1, << 2, +1, << 2, +1, << 3, -1]
1960	7	upper-bound	[<< 4, -1, << 2, +1, << 2, +1, << 3]
1961	8	upper-bound	[<< 4, -1, << 2, +1, << 2, +1, << 3, +1]
1962	9	upper-bound	[<< 4, -1, << 2, +1, << 2, +1, << 2, +1, << 1]
1963	10	upper-bound	[<< 4, -1, << 2, +1, << 2, +1, << 2, +1, << 1, +1]
1964	9	upper-bound	[<< 4, -1, << 2, +1, << 2, +1, << 1, +1, << 2]
1965	10	upper-bound	[<< 4, -1, << 2, +1, << 2, +1, << 1, +1, << 2, +1]
1966	9	upper-bound	[<< 4, -1, << 2, +1, << 1, +1, << 3, -1, << 1]
1967	8	upper-bound	[<< 4, -1, << 2, +1, << 1, +1, << 4, -1]
1968	7	upper-bound	[<< 4, -1, << 2, +1, << 1, +1, << 4]
1969	8	upper-bound	[<< 4, -1, << 2, +1, << 1, +1, << 4, +1]
1970	9	upper-bound	[<< 4, -1, << 2, +1, << 1, +1, << 3, +1, << 1]
1971	10	upper-bound	[<< 4, -1, << 2, +1, << 1, +1, << 3, +1, << 1, +1]
1972	9	upper-bound	[<< 4, -1, << 2, +1, << 1, +1, << 2, +1, << 2]
1973	10	upper-bound	[<< 4, -1, << 2, +1, << 1, +1, << 2, +1, << 2, +1]
1974	11	upper-bound	[<< 4, -1, << 2, +1, << 1, +1, << 2, +1, << 1, +1, << 1]
1975	6	upper-bound	[<< 5, -1, << 3, -1, << 3, -1]
1976	5	upper-bound	[<< 5, -1, << 3, -1, << 3]
1977	6	upper-bound	[<< 5, -1, << 3, -1, << 3, +1]
1978	7	upper-bound	[<< 5, -1, << 3, -1, << 2, +1, << 1]
1979	8	upper-bound	[<< 5, -1, << 3, -1, << 2, +1, << 1, +1]
1980	5	upper-bound	[<< 5, -1, << 4, -1, << 2]
1981	6	upper-bound	[<< 5, -1, << 4, -1, << 2, +1]
1982	5	upper-bound	[<< 5, -1, << 5, -1, << 1]
1983	4	upper-bound	[<< 5, -1, << 6, -1]
1984	3	upper-bound	[<< 5, -1, << 6]
1985	4	upper-bound	[<< 5, -1, << 6, +1]
1986	5	upper-bound	[<< 5, -1, << 5, +1, << 1]
1987	6	upper-bound	[<< 5, -1, << 5, +1, << 1, +1]
1988	5	upper-bound	[<< 5, -1, << 4, +1, << 2]
1989	6	upper-bound	[<< 5, -1, << 4, +1, << 2, +1]
1990	7	upper-bound	[<< 5, -1, << 4, +1, << 1, +1, << 1]
1991	6	upper-bound	[<< 5, -1, << 3, +1, << 3, -1]
1992	5	upper-bound	[<< 5, -1, << 3, +1, << 3]
1993	6	upper-bound	[<< 5, -1, << 3, +1, << 3, +1]
1994	7	upper-bound	[<< 5, -1, << 3, +1, << 2, +1, << 1]
1995	8	upper-bound	[<< 5, -1, << 3, +1, << 2, +1, << 1, +1]
1996	7	upper-bound	[<< 5, -1, << 3, +1, << 1, +1, << 2]
1997	8	upper-bound	[<< 5, -1, << 3, +1, << 1, +1, << 2, +1]
1998	7	upper-bound	[<< 5, -1, << 2, +1, << 3, -1, << 1]
1999	6	upper-bound	[<< 5, -1, << 2, +1, << 4, -1]
2000	5	upper-bound	[<< 5, -1, << 2, +1, << 4]
2001	6	upper-bound	[<< 5, -1, << 2, +1, << 4, +1]
2002	7	upper-bound	[<< 5, -1, << 2, +1, << 3, +1, << 1]
2003	8	upper-bound	[<< 5, -1, << 2, +1, << 3, +1, << 1, +1]
2004	7	upper-bound	[<< 5, -1, << 2, +1, << 2, +1, << 2]
2005	8	upper-bound	[<< 5, -1, << 2, +1, << 2, +1, << 2, +1]
2006	9	upper-bound	[<< 5, -1, << 2, +1, << 2, +1, << 1, +1, << 1]
2007	8	upper-bound	[<< 5, -1, << 2, +1, << 1, +1, << 3, -1]
2008	7	upper-bound	[<< 5, -1, << 2, +1, << 1, +1, << 3]
2009	8	upper-bound	[<< 5, -1, << 2, +1, << 1, +1, << 3, +1]
2010	9	upper-bound	[<< 5, -1, << 2, +1, << 1, +1, << 2, +1, << 1]
2011	10	upper-bound	[<< 5, -1, << 2, +1, << 1, +1, << 2, +1, << 1, +1]
2012	5	upper-bound	[<< 6, -1, << 3, -1, << 2]
2013	6	upper-bound	[<< 6, -1, << 3, -1, << 2, +1]
2014	5	upper-bound	[<< 6, -1, << 4, -1, << 1]
2015	4	upper-bound	[<< 6, -1, << 5, -1]
2016	3	upper-bound	[<< 6, -1, << 5]
2017	4	upper-bound	[<< 6, -1, << 5, +1]
2018	5	upper-bound	[<< 6, -1, << 4, +1, << 1]
2019	6	upper-bound	[<< 6, -1, << 4, +1, << 1, +1]
2020	5	upper-bound	[<< 6, -1, << 3, +1, << 2]
2021	6	upper-bound	[<< 6, -1, << 3, +1, << 2, +1]
2022	7	upper-bound	[<< 6, -1, << 3, +1, << 1, +1, << 1]
2023	6	upper-bound	[<< 6, -1, << 2, +1, << 3, -1]
2024	5	upper-bound	[<< 6, -1, << 2, +1, << 3]
2025	6	upper-bound	[<< 6, -1, << 2, +1, << 3, +1]
2026	7	upper-bound	[<< 6, -1, << 2, +1, << 2, +1, << 1]
2027	8	upper-bound	[<< 6, -1, << 2, +1, << 2, +1, << 1, +1]
2028	7	upper-bound	[<< 6, -1, << 2, +1, << 1, +1, << 2]
2029	8	upper-bound	[<< 6, -1, << 2, +1, << 1, +1, << 2, +1]
2030	5	upper-bound	[<< 7, -1, << 3, -1, << 1]
2031	4	upper-bound	[<< 7, -1, << 4, -1]
2032	3	upper-bound	[<< 7, -1, << 4]
2033	4	upper-bound	[<< 7, -1, << 4, +1]
2034	5	upper-bound	[<< 7, -1, << 3, +1, << 1]
2035	6	upper-bound	[<< 7, -1, << 3, +1, << 1, +1]
2036	5	upper-bound	[<< 7, -1, << 2, +1, << 2]
2037	6	upper-bound	[<< 7, -1, << 2, +1, << 2, +1]
2038	7	upper-bound	[<< 7, -1, << 2, +1, << 1, +1, << 1]
2039	4	upper-bound	[<< 8, -1, << 3, -1]
2040	3	upper-bound	[<< 8, -1, << 3]
2041	4	upper-bound	[<< 8, -1, << 3, +1]
2042	5	upper-bound	[<< 8, -1, << 2, +1, << 1]
2043	6	upper-bound	[<< 8, -1, << 2, +1, << 1, +1]
2044	3	upper-bound	[<< 9, -1, << 2]
2045	4	upper-bound	[<< 9, -1, << 2, +1]
2046	3	upper-bound	[<< 10, -1, << 1]
2047	2	upper-bound	[<< 11, -1]
2048	1	upper-bound	[<< 11]
2049	2	upper-bound	[<< 11, +1]
2050	3	upper-bound	[<< 10, +1, << 1]
2051	4	upper-bound	[<< 10, +1, << 1, +1]
2052	3	upper-bound	[<< 9, +1, << 2]
2053	4	upper-bound	[<< 9, +1, << 2, +1]
2054	5	upper-bound	[<< 9, +1, << 1, +1, << 1]
2055	4	upper-bound	[<< 8, +1, << 3, -1]
2056	3	upper-bound	[<< 8, +1, << 3]
2057	4	upper-bound	[<< 8, +1, << 3, +1]
2058	5	upper-bound	[<< 8, +1, << 2, +1, << 1]
2059	6	upper-bound	[<< 8, +1, << 2, +1, << 1, +1]
2060	5	upper-bound	[<< 8, +1, << 1, +1, << 2]
2061	6	upper-bound	[<< 8, +1, << 1, +1, << 2, +1]
2062	5	upper-bound	[<< 7, +1, << 3, -1, << 1]
2063	4	upper-bound	[<< 7, +1, << 4, -1]
2064	3	upper-bound	[<< 7, +1, << 4]
2065	4	upper-bound	[<< 7, +1, << 4, +1]
2066	5	upper-bound	[<< 7, +1, << 3, +1, << 1]
2067	6	upper-bound	[<< 7, +1, << 3, +1, << 1, +1]
2068	5	upper-bound	[<< 7, +1, << 2, +1, << 2]
2069	6	upper-bound	[<< 7, +1, << 2, +1, << 2, +1]
2070	7	upper-bound	[<< 7, +1, << 2, +1, << 1, +1, << 1]
2071	6	upper-bound	[<< 7, +1, << 1, +1, << 3, -1]
2072	5	upper-bound	[<< 7, +1, << 1, +1, << 3]
2073	6	upper-bound	[<< 7, +1, << 1, +1, << 3, +1]
2074	7	upper-bound	[<< 7, +1, << 1, +1, << 2, +1, << 1]
2075	8	upper-bound	[<< 7, +1, << 1, +1, << 2, +1, << 1, +1]
2076	5	upper-bound	[<< 6, +1, << 3, -1, << 2]
2077	6	upper-bound	[<< 6, +1, << 3, -1, << 2, +1]
2078	5	upper-bound	[<< 6, +1, << 4, -1, << 1]
2079	4	upper-bound	[<< 6, +1, << 5, -1]
2080	3	upper-bound	[<< 6, +1, << 5]
2081	4	upper-bound	[<< 6, +1, << 5, +1]
2082	5	upper-bound	[<< 6, +1, << 4, +1, << 1]
2083	6	upper-bound	[<< 6, +1, << 4, +1, << 1, +1]
2084	5	upper-bound	[<< 6, +1, << 3, +1, << 2]
2085	6	upper-bound	[<< 6, +1, << 3, +1, << 2, +1]
2086	7	upper-bound	[<< 6, +1, << 3, +1, << 1, +1, << 1]
2087	6	upper-bound	[<< 6, +1, << 2, +1, << 3, -1]
2088	5	upper-bound	[<< 6, +1, << 2, +1, << 3]
2089	6	upper-bound	[<< 6, +1, << 2, +1, << 3, +1]
2090	7	upper-bound	[<< 6, +1, << 2, +1, << 2, +1, << 1]
2091	8	upper-bound	[<< 6, +1, << 2, +1, << 2, +1, << 1, +1]
2092	7	upper-bound	[<< 6, +1, << 2, +1, << 1, +1, << 2]
2093	8	upper-bound	[<< 6, +1, << 2, +1, << 1, +1, << 2, +1]
2094	7	upper-bound	[<< 6, +1, << 1, +1, << 3, -1, << 1]
2095	6	upper-bound	[<< 6, +1, << 1, +1, << 4, -1]
2096	5	upper-bound	[<< 6, +1, << 1, +1, << 4]
2097	6	upper-bound	[<< 6, +1, << 1, +1, << 4, +1]
2098	7	upper-bound	[<< 6, +1, << 1, +1, << 3, +1, << 1]
2099	8	upper-bound	[<< 6, +1, << 1, +1, << 3, +1, << 1, +1]
2100	7	upper-bound	[<< 6, +1, << 1, +1, << 2, +1, << 2]
2101	8	upper-bound	[<< 6, +1, << 1, +1, << 2, +1, << 2, +1]
2102	9	upper-bound	[<< 6, +1, << 1, +1, << 2, +1, << 1, +1, << 1]
2103	6	upper-bound	[<< 5, +1, << 3, -1, << 3, -1]
2104	5	upper-bound	[<< 5, +1, << 3, -1, << 3]
2105	6	upper-bound	[<< 5, +1, << 3, -1, << 3, +1]
2106	7	upper-bound	[<< 5, +1, << 3, -1, << 2, +1, << 1]
2107	8	upper-bound	[<< 5, +1, << 3, -1, << 2, +1, << 1, +1]
2108	5	upper-bound	[<< 5, +1, << 4, -1, << 2]
2109	6	upper-bound	[<< 5, +1, << 4, -1, << 2, +1]
2110	5	upper-bound	[<< 5, +1, << 5, -1, << 1]
2111	4	upper-bound	[<< 5, +1, << 6, -1]
2112	3	upper-bound	[<< 5, +1, << 6]
2113	4	upper-bound	[<< 5, +1, << 6, +1]
2114	5	upper-bound	[<< 5, +1, << 5, +1, << 1]
2115	6	upper-bound	[<< 5, +1, << 5, +1, << 1, +1]
2116	5	upper-bound	[<< 5, +1, << 4, +1, << 2]
2117	6	upper-bound	[<< 5, +1, << 4, +1, << 2, +1]
2118	7	upper-bound	[<< 5, +1, << 4, +1, << 1, +1, << 1]
